model_id,LHS_ICaL,LHS_INa,LHS_INaCa,LHS_INaK,LHS_IKr,LHS_IKs,LHS_Ito,concentration_uM,APD90,APD30,triangulation,Vpeak,Vrest,EAD,max_repol_rate
1,1.66712530280973,1.58422786120084,1.33355027907539,1.25207012855353,2,1.46625357190836,0.795559355367615,0,284.558352719143,174.075461107295,110.482891611848,42.1445341522307,-88.8863812842348,0,-3.52214667043454
2,1.60748560529636,1.35056448125833,1.4293407191597,1.03796234910971,1.40338292856475,1.72619819786196,1.1561628758251,0,359.384271838281,214.849185111285,144.535086726996,38.8064994178737,-88.5481477470987,0,-3.58475684163718
3,0.81943647190566,1.06700152090386,0.920567089226194,1.75022995323641,0.813581255017887,1.2362521639196,0.889428969443943,0,309.012111958431,180.274531126768,128.737580831664,35.064641429361,-89.6983005366771,0,-3.21346845481174
4,1.27256943476704,1.74161443151063,1.28718866578003,1.66572390021344,1.63575991288039,1.53429001897035,0.697863550749284,0,279.63061994512,157.365710483253,122.264909461867,44.4217630413646,-89.4893056622788,0,-4.47590253209006
5,0.53707275747463,0.789658183989127,1.19270095566806,0.56395417746296,1.49424403436204,1.79488431551683,0.750897089997232,0,279.083497676668,186.500590803578,92.58290687309,27.6046400462109,-88.087575074391,0,-1.5451955127254
6,1.32730637232664,1.19078224735637,1.72277200321258,0.5,0.956576518268297,1.90959343842377,1.37416473095208,0,524.907736095952,277.955124022665,246.952612073287,35.4423697266643,-87.6813212035452,0,-3.48310303775083
7,1.22208132143514,0.530069256695581,0.527915871113222,0.888666493550028,0.612115787950445,0.765354881497578,0.966807816466722,0,371.196843529804,205.484858520284,165.71198500952,28.061158288346,-88.6094119690544,0,-0.94374408939759
8,1.84227520205107,1.13992482519661,0.765463556604139,1.36021536683808,1.57527757796957,1.88474556612076,1.22882387184365,0,265.398620611037,166.917898860054,98.4807217509825,36.1752367081451,-89.1628206988787,0,-2.38089578917899
9,1.03352111934377,0.684454344999058,1.89718404934272,1.89479895018842,1.20385039670378,1.37703263940845,1.54897134946353,0,344.559004406868,251.477567347289,93.0814370595797,26.239636470365,-89.7647801564267,0,-1.60522542231161
10,0.927143700795305,0.8813331143729,1.67884321829077,0.736073190990768,1.76425348748498,1.04976808191181,1.68620788777502,0,317.565010873961,225.230921790659,92.3340890833019,29.6845504034931,-88.2004862306699,0,-3.36461690957329
11,0.995632319526428,0.836508194451878,0.969769270122298,1.24066932783597,1.19084200827535,1.29168278874821,0.552429491125788,0,304.684074432399,197.009052156206,107.675022276193,30.170644802714,-89.0256211795693,0,-1.1415592914362
12,1.58594447884161,1.45601888127306,1.24634346693357,0.905076842456267,1.83878058175527,1.97631625475551,1.85427717184918,0,299.678617680553,182.277553030438,117.401064650115,39.8721422542621,-88.3968833734119,0,-6.19763885593354
13,1.38967646012274,1.54768595840245,0.727345752555471,1.8209432742756,1.28688188252189,1.42528088260453,1.63583088577744,0,259.579023520333,145.616748453106,113.962275067227,42.1168368317342,-89.751739304054,0,-6.7866366285089
14,0.8791933860825,1.42434113050631,0.687086092785559,1.52533948013612,1.31234247240797,1.11717761346156,0.673776355296478,0,245.660724146268,140.546081722568,105.114642423701,40.5977067750999,-89.465587857568,0,-3.69551112133032
15,0.7382881908222,1.78333849667776,1.04390978579541,1.48316452604914,1.9032814704744,1.60128357169576,1.9283178701991,0,219.253207058586,118.490110373798,100.763096684788,44.4871329838037,-89.4477755797277,0,-9.90361543261868
16,1.40587098362423,0.997534388594502,0.845763726341934,1.10376733972174,1.06881238136326,1.00309813787336,1.95948059982875,0,329.176423146391,197.539717053342,131.636706093048,32.7999473298776,-88.8078432398859,0,-3.53200971856669
17,0.562989364094147,0.990991381661493,1.13176639718458,0.976841329921532,0.655393301923643,0.545906439733334,0.625928776986139,0,382.118797950595,215.378490990675,166.74030695992,32.8127618133459,-88.7353079821953,0,-2.33170626360215
18,1.76977889440951,1.63258328725857,0.55207519270947,0.804049287319923,0.548699683200243,0.665350877800119,1.13052504743309,0,427.252913287063,183.094278812183,244.15863447488,42.3489808068726,-88.3689036375195,0,-4.72392399539301
19,1.46144837345462,0.89726038792424,1.94258644582767,0.621246398663973,1.73632316819814,0.608251452556612,1.86775730964666,0,384.047359111877,274.055328323192,109.992030788685,29.8938452631712,-87.8020279701502,0,-2.05421086902768
20,0.618253593186032,1.81083509738985,1.97150852831942,1.63363852115331,1.51029191538901,0.798705291265933,1.78122809072233,0,278.68352544967,135.942288147376,142.741237302294,44.6862182646573,-89.6050693203279,0,-9.62958652727389
21,0.790408169817435,0.551711981177109,1.46290893423648,1.42746131963894,1.6975400674873,0.708642545502916,0.934848311187188,0,268.124865959749,196.978245316061,71.1466206436878,23.7702609356383,-89.3053861522575,0,-1.41506453753964
22,1.9787951481784,1.94242182783527,1.06751301471552,1.99069065113588,0.752080140878114,1.64496262087132,1.02427654177973,0,374.850215746752,176.650177295077,198.200038451675,46.3889808657925,-89.774272715435,0,-5.46063142663065
23,1.11841965760452,0.634782880391825,0.821460089080159,1.91770991727711,0.737898289299064,0.917101413455969,1.34277598010298,0,322.284578022007,211.939057056803,110.345520965204,25.38892264215,-89.8610886343847,0,-1.11381359284551
24,1.05995366655891,1.66938130634884,1.58141485944428,1.17312730709688,0.522432759733504,1.16787945687241,1.49237111592671,0,506.55038877212,215.646541913053,290.903846859067,42.8550351324252,-88.8719703128957,0,-7.1083066176084
