model_id,LHS_ICaL,LHS_INa,LHS_INaCa,LHS_INaK,LHS_IKr,LHS_IKs,LHS_Ito,concentration_uM,APD90,APD30,triangulation,Vpeak,Vrest,EAD,max_repol_rate
13,1.38967646012274,1.54768595840245,0.727345752555471,1.8209432742756,1.28688188252189,1.42528088260453,1.63583088577744,0.328,234.753510639796,131.481279574487,103.272231065309,39.7015450007881,-89.8017857060479,0,-7.8589631487964
14,0.8791933860825,1.42434113050631,0.687086092785559,1.52533948013612,1.31234247240797,1.11717761346156,0.673776355296478,0.328,225.813542632606,125.115142966107,100.698399666499,38.2140056126087,-89.539706782032,0,-4.09181914294076
15,0.7382881908222,1.78333849667776,1.04390978579541,1.48316452604914,1.9032814704744,1.60128357169576,1.9283178701991,0.328,199.558720129144,97.4802121900483,102.078507939096,42.0071226061699,-89.5150594723035,0,-11.2852744251767
16,1.40587098362423,0.997534388594502,0.845763726341934,1.10376733972174,1.06881238136326,1.00309813787336,1.95948059982875,0.328,295.230485118998,179.291704638189,115.938780480808,30.2150384138637,-88.9962794622314,0,-4.6325199329116
17,0.562989364094147,0.990991381661493,1.13176639718458,0.976841329921532,0.655393301923643,0.545906439733334,0.625928776986139,0.328,343.995312606882,188.067403818283,155.9279087886,30.369883705984,-88.9029043637861,0,-2.66031233744783
18,1.76977889440951,1.63258328725857,0.55207519270947,0.804049287319923,0.548699683200243,0.665350877800119,1.13052504743309,0.328,375.391528914899,173.449149126211,201.942379788688,40.1497265499948,-88.6146421205814,0,-4.94623751095277
19,1.46144837345462,0.89726038792424,1.94258644582767,0.621246398663973,1.73632316819814,0.608251452556612,1.86775730964666,0.328,340.044364811188,241.488303722865,98.5560610883236,27.4106459488247,-88.1615093619922,0,-3.00804996112267
20,0.618253593186032,1.81083509738985,1.97150852831942,1.63363852115331,1.51029191538901,0.798705291265933,1.78122809072233,0.328,243.162432826014,112.475871230421,130.686561595594,42.377959822427,-89.6515051928007,0,-11.0036957727013
21,0.790408169817435,0.551711981177109,1.46290893423648,1.42746131963894,1.6975400674873,0.708642545502916,0.934848311187188,0.328,239.396606343538,174.252409960274,65.1441963832639,19.4821373867233,-89.4005611218066,0,-1.50375876631924
22,1.9787951481784,1.94242182783527,1.06751301471552,1.99069065113588,0.752080140878114,1.64496262087132,1.02427654177973,0.328,324.192633194687,155.649611877623,168.543021317064,44.3077055189855,-89.8378581896304,0,-6.08503746198733
23,1.11841965760452,0.634782880391825,0.821460089080159,1.91770991727711,0.737898289299064,0.917101413455969,1.34277598010298,0.328,285.842999541979,183.647386290651,102.195613251329,22.5082599256813,-89.8948718454404,0,-1.26456457617003
24,1.05995366655891,1.66938130634884,1.58141485944428,1.17312730709688,0.522432759733504,1.16787945687241,1.49237111592671,0.328,429.190411024269,205.550827460774,223.639583563495,40.5380359464954,-89.0184401128877,0,-8.10971122721596
25,1.73180283146586,1.25252249971831,1.38274186400375,1.33816592689992,0.905948805183713,1.83310814111084,1.5770484813006,0.328,361.47441878006,212.079147326539,149.395271453521,35.0228348259004,-89.1516380194472,0,-4.88258661009248
26,1.89853556195261,1.97780323579835,0.596499785793844,1.75865327113618,1.39278145876147,1.31272104639093,1.2782812076606,0.328,230.762530073089,130.354918507256,100.407611565833,44.4071780517595,-89.7236433152618,0,-7.21566233669666
27,1.94111620265231,0.715486595673183,1.76213293435722,1.58282527615924,1.03553921499916,1.65597216855113,1.40464380059675,0.328,368.736111780478,252.593401429023,116.142710351455,27.663015103164,-89.3871910619151,0,-1.19389829637696
28,1.53341265933666,1.33575550588308,1.60396229651563,0.767365261303298,1.11158643140252,0.849013105796588,1.73529816242532,0.328,388.652563811664,230.954548539154,157.69801527251,35.5951171844062,-88.3973998737585,0,-6.08307057581027
29,1.16590120861524,1.86614292312211,1.84823854379264,1.05182752633961,1.9191013171701,0.973894598211708,0.513182894964499,0.328,275.08580351715,154.801602969872,120.284200547278,42.9548316981281,-88.8419726993858,0,-4.16340938096822
30,0.665066009798416,1.23951989114785,1.51485322943904,0.662368289908681,0.863365748829489,0.536766649048936,1.06566479103233,0.328,370.730320591454,212.730205827853,158.000114763601,34.2176299450404,-88.418724483432,0,-5.0314998865474
