model_id,LHS_ICaL,LHS_INa,LHS_INaCa,LHS_INaK,LHS_IKr,LHS_IKs,LHS_Ito,concentration_uM,APD90,APD30,triangulation,Vpeak,Vrest,EAD,max_repol_rate
1,1.66712530280973,1.58422786120084,1.33355027907539,1.25207012855353,2,1.46625357190836,0.795559355367615,0.328,334.589305913748,195.648552086809,138.940753826939,40.0117430710274,-88.8721673785428,0,-2.80962702821863
2,1.60748560529636,1.35056448125833,1.4293407191597,1.03796234910971,1.40338292856475,1.72619819786196,1.1561628758251,0.328,418.862505211479,244.791329173261,174.071176038218,36.4632389003618,-88.558111148037,0,-2.66996994787926
3,0.81943647190566,1.06700152090386,0.920567089226194,1.75022995323641,0.813581255017887,1.2362521639196,0.889428969443943,0.328,342.181406038145,195.428370099705,146.75303593844,32.664367782101,-89.6944738302214,0,-2.53808327184506
4,1.27256943476704,1.74161443151063,1.28718866578003,1.66572390021344,1.63575991288039,1.53429001897035,0.697863550749284,0.328,323.018146400744,179.347847454782,143.670298945962,42.1344344133164,-89.4772474912529,0,-3.85577177753755
5,0.53707275747463,0.789658183989127,1.19270095566806,0.56395417746296,1.49424403436204,1.79488431551683,0.750897089997232,0.328,333.601419268857,222.330068434108,111.271350834749,25.1993537412837,-88.0737389179641,0,-1.07272698553207
6,1.32730637232664,1.19078224735637,1.72277200321258,0.5,0.956576518268297,1.90959343842377,1.37416473095208,0.328,787.317571370122,306.528361419454,480.789209950668,31.8695079207021,-87.6694598647034,1,-2.19236565452279
7,1.22208132143514,0.530069256695581,0.527915871113222,0.888666493550028,0.612115787950445,0.765354881497578,0.966807816466722,0.328,415.097498451704,219.38027248103,195.717225970674,28.147648137255,-88.6071371892558,0,-0.919253011453581
8,1.84227520205107,1.13992482519661,0.765463556604139,1.36021536683808,1.57527757796957,1.88474556612076,1.22882387184365,0.328,305.895148354565,182.702001997851,123.193146356714,33.9243613712931,-89.1478010764248,0,-2.6100447750265
9,1.03352111934377,0.684454344999058,1.89718404934272,1.89479895018842,1.20385039670378,1.37703263940845,1.54897134946353,0.328,385.624315733245,281.750137844688,103.874177888557,24.8033933132393,-89.7553410552632,0,-1.1587371571985
10,0.927143700795305,0.8813331143729,1.67884321829077,0.736073190990768,1.76425348748498,1.04976808191181,1.68620788777502,0.328,376.307117516409,266.896465336289,109.41065218012,27.235519345021,-88.184903295745,0,-2.51084896480898
11,0.995632319526428,0.836508194451878,0.969769270122298,1.24066932783597,1.19084200827535,1.29168278874821,0.552429491125788,0.328,349.280671805912,219.268591416956,130.012080388956,28.9565534575336,-89.0205399583261,0,-1.05038951153331
12,1.58594447884161,1.45601888127306,1.24634346693357,0.905076842456267,1.83878058175527,1.97631625475551,1.85427717184918,0.328,354.101515612942,212.769936446949,141.331579165993,37.4655597653618,-88.3846104472419,0,-5.15124931414101
13,1.38967646012274,1.54768595840245,0.727345752555471,1.8209432742756,1.28688188252189,1.42528088260453,1.63583088577744,0.328,293.056027342773,162.145880510657,130.910146832116,39.8954493567748,-89.7419126869233,0,-5.94829672378307
14,0.8791933860825,1.42434113050631,0.687086092785559,1.52533948013612,1.31234247240797,1.11717761346156,0.673776355296478,0.328,282.162322190121,156.652170749599,125.510151440522,38.2703895112157,-89.4577063476719,0,-3.12573356182317
15,0.7382881908222,1.78333849667776,1.04390978579541,1.48316452604914,1.9032814704744,1.60128357169576,1.9283178701991,0.328,258.20600883409,138.098336123136,120.107672710954,42.0310158988442,-89.4292483325245,0,-9.1374436568843
16,1.40587098362423,0.997534388594502,0.845763726341934,1.10376733972174,1.06881238136326,1.00309813787336,1.95948059982875,0.328,376.912561026653,229.556387082927,147.356173943726,30.4218281750355,-88.8044109922659,0,-2.50568376813893
17,0.562989364094147,0.990991381661493,1.13176639718458,0.976841329921532,0.655393301923643,0.545906439733334,0.625928776986139,0.328,426.221199568554,244.067324809998,182.153874758557,30.3572739606235,-88.7371328751871,0,-1.82613295734085
18,1.76977889440951,1.63258328725857,0.55207519270947,0.804049287319923,0.548699683200243,0.665350877800119,1.13052504743309,0.328,494.674492997351,196.483594647724,298.190898349628,40.1502568878506,-88.404649814939,0,-4.50884286078663
19,1.46144837345462,0.89726038792424,1.94258644582767,0.621246398663973,1.73632316819814,0.608251452556612,1.86775730964666,0.328,461.119494107643,322.717935451529,138.401558656114,27.5752020628874,-87.8188243320179,0,-1.04955530679631
20,0.618253593186032,1.81083509738985,1.97150852831942,1.63363852115331,1.51029191538901,0.798705291265933,1.78122809072233,0.328,323.002049116888,170.997412805514,152.004636311374,42.4085840926553,-89.5881840847766,0,-8.95365942388221
21,0.790408169817435,0.551711981177109,1.46290893423648,1.42746131963894,1.6975400674873,0.708642545502916,0.934848311187188,0.328,313.686013234374,226.204217716769,87.4817955176055,23.899018307453,-89.2872965899817,0,-1.23269971782395
22,1.9787951481784,1.94242182783527,1.06751301471552,1.99069065113588,0.752080140878114,1.64496262087132,1.02427654177973,0.328,413.510577955779,185.248579620225,228.261998335554,44.3444922633344,-89.783278643079,0,-4.73938243442837
23,1.11841965760452,0.634782880391825,0.821460089080159,1.91770991727711,0.737898289299064,0.917101413455969,1.34277598010298,0.328,354.161899345173,228.148909331527,126.012990013646,24.6359036818235,-89.8576419056648,0,-1.07338606305557
24,1.05995366655891,1.66938130634884,1.58141485944428,1.17312730709688,0.522432759733504,1.16787945687241,1.49237111592671,0.328,577.247152261761,240.709538527216,336.537613734545,40.567767396849,-88.9147341653253,0,-6.3016403300955
25,1.73180283146586,1.25252249971831,1.38274186400375,1.33816592689992,0.905948805183713,1.83310814111084,1.5770484813006,0.328,480.093665898374,262.371116473738,217.722549424635,35.2163555615315,-89.0208213319968,0,-3.05912750784436
26,1.89853556195261,1.97780323579835,0.596499785793844,1.75865327113618,1.39278145876147,1.31272104639093,1.2782812076606,0.328,283.665281370911,151.544018168365,132.121263202546,44.5905824130982,-89.6511163080333,0,-5.52844624984368
27,1.94111620265231,0.715486595673183,1.76213293435722,1.58282527615924,1.03553921499916,1.65597216855113,1.40464380059675,0.328,493.61005335217,307.050236838683,186.559816513487,30.7513650502055,-89.2930063826303,0,-1.0719220609958
28,1.53341265933666,1.33575550588308,1.60396229651563,0.767365261303298,1.11158643140252,0.849013105796588,1.73529816242532,0.328,777.189646585519,279.783967989568,497.405678595951,35.5486220336266,-88.042026044049,1,-4.18827760401476
