model_id,LHS_ICaL,LHS_INa,LHS_INaCa,LHS_INaK,LHS_IKr,LHS_IKs,LHS_Ito,concentration_uM,APD90,APD30,triangulation,Vpeak,Vrest,EAD,max_repol_rate
20,0.618253593186032,1.81083509738985,1.97150852831942,1.63363852115331,1.51029191538901,0.798705291265933,1.78122809072233,0.518,288.991579845413,139.321526653187,149.670053192226,44.2844747919135,-89.6077307513917,0,-9.25165178613871
21,0.790408169817435,0.551711981177109,1.46290893423648,1.42746131963894,1.6975400674873,0.708642545502916,0.934848311187188,0.518,280.002731716587,203.79340373224,76.2093279843464,23.4831906434852,-89.3093126294155,0,-1.32372771659241
22,1.9787951481784,1.94242182783527,1.06751301471552,1.99069065113588,0.752080140878114,1.64496262087132,1.02427654177973,0.518,383.851057362883,173.094551123705,210.756506239178,46.0476504402157,-89.7807257673753,0,-5.27171365325292
23,1.11841965760452,0.634782880391825,0.821460089080159,1.91770991727711,0.737898289299064,0.917101413455969,1.34277598010298,0.518,328.149441246021,213.644199327513,114.505241918508,24.9573334012827,-89.8638657278259,0,-1.08654649479238
24,1.05995366655891,1.66938130634884,1.58141485944428,1.17312730709688,0.522432759733504,1.16787945687241,1.49237111592671,0.518,519.103667970669,223.472206757178,295.63146121349,42.2998442592248,-88.8874069539774,0,-6.7448061327444
25,1.73180283146586,1.25252249971831,1.38274186400375,1.33816592689992,0.905948805183713,1.83310814111084,1.5770484813006,0.518,435.607957377255,242.109111957396,193.498845419858,37.0693986819113,-89.0004615681169,0,-3.84169002754692
26,1.89853556195261,1.97780323579835,0.596499785793844,1.75865327113618,1.39278145876147,1.31272104639093,1.2782812076606,0.518,260.126374340598,143.465430413164,116.660943927434,46.0763947948709,-89.6651710804906,0,-5.94762024723831
27,1.94111620265231,0.715486595673183,1.76213293435722,1.58282527615924,1.03553921499916,1.65597216855113,1.40464380059675,0.518,446.991342484947,293.854631615869,153.136710869078,30.4909010103697,-89.2673289996004,0,-1.07234167156368
28,1.53341265933666,1.33575550588308,1.60396229651563,0.767365261303298,1.11158643140252,0.849013105796588,1.73529816242532,0.518,477.529296164824,259.461909891208,218.067386273616,37.4029084846428,-88.1395218914832,0,-4.8337762752526
29,1.16590120861524,1.86614292312211,1.84823854379264,1.05182752633961,1.9191013171701,0.973894598211708,0.513182894964499,0.518,330.812426985347,172.17316951808,158.639257467267,44.5109363121968,-88.6354297799146,0,-3.84180663183414
30,0.665066009798416,1.23951989114785,1.51485322943904,0.662368289908681,0.863365748829489,0.536766649048936,1.06566479103233,0.518,432.179923380569,241.023544943465,191.156378437104,36.1020102162377,-88.1667932594868,0,-4.17848115278222
