model_id,LHS_ICaL,LHS_INa,LHS_INaCa,LHS_INaK,LHS_IKr,LHS_IKs,LHS_Ito,concentration_uM,APD90,APD30,triangulation,Vpeak,Vrest,EAD,max_repol_rate
11,0.995632319526428,0.836508194451878,0.969769270122298,1.24066932783597,1.19084200827535,1.29168278874821,0.552429491125788,0.423,259.496611106787,172.241313745019,87.2552973617678,25.0379704316677,-89.2010366545349,0,-1.3292013173337
12,1.58594447884161,1.45601888127306,1.24634346693357,0.905076842456267,1.83878058175527,1.97631625475551,1.85427717184918,0.423,254.845062074466,167.053512633667,87.791549440799,35.0033093269763,-88.6987471925358,0,-6.83655196741194
13,1.38967646012274,1.54768595840245,0.727345752555471,1.8209432742756,1.28688188252189,1.42528088260453,1.63583088577744,0.423,223.392555611931,128.436662544818,94.9558930671128,37.2371106577227,-89.8242323181548,0,-7.43108779449799
14,0.8791933860825,1.42434113050631,0.687086092785559,1.52533948013612,1.31234247240797,1.11717761346156,0.673776355296478,0.423,212.646932728167,116.341389407711,96.3055433204555,35.8529383049283,-89.5654046368926,0,-3.84238901353014
15,0.7382881908222,1.78333849667776,1.04390978579541,1.48316452604914,1.9032814704744,1.60128357169576,1.9283178701991,0.423,182.544553276683,80.4365812381384,102.107972038545,39.7210632666828,-89.5433758511292,0,-10.8010772690966
16,1.40587098362423,0.997534388594502,0.845763726341934,1.10376733972174,1.06881238136326,1.00309813787336,1.95948059982875,0.423,283.126963272933,180.460203631772,102.666759641161,27.6533119285108,-89.0218183389036,0,-4.32678887737739
17,0.562989364094147,0.990991381661493,1.13176639718458,0.976841329921532,0.655393301923643,0.545906439733334,0.625928776986139,0.423,324.102874488306,183.910035424594,140.192839063712,27.8233487990549,-88.9295522679454,0,-2.42747799129061
18,1.76977889440951,1.63258328725857,0.55207519270947,0.804049287319923,0.548699683200243,0.665350877800119,1.13052504743309,0.423,360.527046924201,171.6313389792,188.895707945001,37.5936757821249,-88.6522312264379,0,-4.50625147554681
19,1.46144837345462,0.89726038792424,1.94258644582767,0.621246398663973,1.73632316819814,0.608251452556612,1.86775730964666,0.423,317.175386273313,231.001918806364,86.1734674669484,24.9144875637226,-88.2160068928268,0,-2.84124617170959
20,0.618253593186032,1.81083509738985,1.97150852831942,1.63363852115331,1.51029191538901,0.798705291265933,1.78122809072233,0.423,219.816017817877,95.0468393987491,124.769178419128,40.0644750192987,-89.6770194696428,0,-10.5373159698752
21,0.790408169817435,0.551711981177109,1.46290893423648,1.42746131963894,1.6975400674873,0.708642545502916,0.934848311187188,0.423,219.402478434418,157.021142448038,62.3813359863803,17.0094750891116,-89.4343124914591,0,-1.56587813263039
22,1.9787951481784,1.94242182783527,1.06751301471552,1.99069065113588,0.752080140878114,1.64496262087132,1.02427654177973,0.423,310.784161256473,159.747071383555,151.037089872919,41.9980449391269,-89.8666959592823,0,-5.77550427497022
23,1.11841965760452,0.634782880391825,0.821460089080159,1.91770991727711,0.737898289299064,0.917101413455969,1.34277598010298,0.423,274.964467847451,181.217320928175,93.7471469192757,19.9727733545805,-89.9136790393891,0,-1.30415786286785
24,1.05995366655891,1.66938130634884,1.58141485944428,1.17312730709688,0.522432759733504,1.16787945687241,1.49237111592671,0.423,404.131492673669,200.816459456791,203.315033216877,38.1505035705933,-89.0543658865061,0,-7.65428703892811
25,1.73180283146586,1.25252249971831,1.38274186400375,1.33816592689992,0.905948805183713,1.83310814111084,1.5770484813006,0.423,343.57022737979,211.147305802808,132.422921576982,32.5573868625917,-89.1859837764342,0,-4.56804662378041
26,1.89853556195261,1.97780323579835,0.596499785793844,1.75865327113618,1.39278145876147,1.31272104639093,1.2782812076606,0.423,218.310943013703,126.054047514428,92.2568954992746,42.1131813648996,-89.748676070697,0,-6.89626410316216
27,1.94111620265231,0.715486595673183,1.76213293435722,1.58282527615924,1.03553921499916,1.65597216855113,1.40464380059675,0.423,349.999756783827,246.273338696232,103.726418087595,25.4066716338231,-89.419231904299,0,-1.22401317525812
