model_id,LHS_ICaL,LHS_INa,LHS_INaCa,LHS_INaK,LHS_IKr,LHS_IKs,LHS_Ito,concentration_uM,APD90,APD30,triangulation,Vpeak,Vrest,EAD,max_repol_rate
11,0.995632319526428,0.836508194451878,0.969769270122298,1.24066932783597,1.19084200827535,1.29168278874821,0.552429491125788,0.518,247.057758228262,159.626014457483,87.4317437707782,29.4361114188369,-89.1815312459095,0,-1.34624552481834
12,1.58594447884161,1.45601888127306,1.24634346693357,0.905076842456267,1.83878058175527,1.97631625475551,1.85427717184918,0.518,240.468135660232,150.591410060989,89.8767255992432,39.4966632576002,-88.6762776467873,0,-7.9365429130948
13,1.38967646012274,1.54768595840245,0.727345752555471,1.8209432742756,1.28688188252189,1.42528088260453,1.63583088577744,0.518,212.439513881124,122.094257512957,90.3452563681672,41.5991573409044,-89.809249195169,0,-8.37130416375435
14,0.8791933860825,1.42434113050631,0.687086092785559,1.52533948013612,1.31234247240797,1.11717761346156,0.673776355296478,0.518,201.404489737026,110.824743256674,90.5797464803522,40.1974004164067,-89.5494509367431,0,-4.50256946525831
15,0.7382881908222,1.78333849667776,1.04390978579541,1.48316452604914,1.9032814704744,1.60128357169576,1.9283178701991,0.518,171.981415938396,78.0609854636016,93.9204304747949,43.7851966520771,-89.5303667801812,0,-11.5679066869992
16,1.40587098362423,0.997534388594502,0.845763726341934,1.10376733972174,1.06881238136326,1.00309813787336,1.95948059982875,0.518,267.286345379427,161.548246411205,105.738098968223,32.1182552546909,-89.0050359399823,0,-5.33406468152467
17,0.562989364094147,0.990991381661493,1.13176639718458,0.976841329921532,0.655393301923643,0.545906439733334,0.625928776986139,0.518,310.21196830963,164.757444702545,145.454523607085,32.2856029829564,-88.9121700806613,0,-3.02580022086038
18,1.76977889440951,1.63258328725857,0.55207519270947,0.804049287319923,0.548699683200243,0.665350877800119,1.13052504743309,0.518,340.935714100336,160.515335303706,180.42037879663,42.0564949002982,-88.6244043069634,0,-5.39585478691975
19,1.46144837345462,0.89726038792424,1.94258644582767,0.621246398663973,1.73632316819814,0.608251452556612,1.86775730964666,0.518,302.604111059057,215.060569751778,87.5435413072784,29.3339126968445,-88.1813913353147,0,-3.79492507246967
20,0.618253593186032,1.81083509738985,1.97150852831942,1.63363852115331,1.51029191538901,0.798705291265933,1.78122809072233,0.518,210.157872439068,80.9005777875035,129.257294651564,44.1555031576676,-89.6653370212555,0,-11.2562976135957
21,0.790408169817435,0.551711981177109,1.46290893423648,1.42746131963894,1.6975400674873,0.708642545502916,0.934848311187188,0.518,208.326385864496,148.907285737248,59.4191001272477,21.1616733172202,-89.418494565911,0,-1.6136874906077
22,1.9787951481784,1.94242182783527,1.06751301471552,1.99069065113588,0.752080140878114,1.64496262087132,1.02427654177973,0.518,299.977175125456,149.565710311326,150.41146481413,46.0257777946887,-89.844007253859,0,-6.54885966208464
23,1.11841965760452,0.634782880391825,0.821460089080159,1.91770991727711,0.737898289299064,0.917101413455969,1.34277598010298,0.518,262.286009802602,168.539046096241,93.7469637063601,24.2713935811366,-89.9008560700584,0,-1.5292163720167
24,1.05995366655891,1.66938130634884,1.58141485944428,1.17312730709688,0.522432759733504,1.16787945687241,1.49237111592671,0.518,396.838446960771,186.626536885688,210.211910075083,42.299486089796,-89.0221408843738,0,-8.46904465372358
25,1.73180283146586,1.25252249971831,1.38274186400375,1.33816592689992,0.905948805183713,1.83310814111084,1.5770484813006,0.518,330.832475403109,190.564332532932,140.268142870178,37.0181184638258,-89.1581578329021,0,-5.64331873297569
26,1.89853556195261,1.97780323579835,0.596499785793844,1.75865327113618,1.39278145876147,1.31272104639093,1.2782812076606,0.518,211.078640614906,122.994204484055,88.0844361308508,46.1130278992662,-89.7316434997724,0,-7.64070700062507
27,1.94111620265231,0.715486595673183,1.76213293435722,1.58282527615924,1.03553921499916,1.65597216855113,1.40464380059675,0.518,339.449359598871,236.207079368766,103.242280230105,27.2892719206907,-89.3945030740366,0,-1.21874472630774
28,1.53341265933666,1.33575550588308,1.60396229651563,0.767365261303298,1.11158643140252,0.849013105796588,1.73529816242532,0.518,350.000916921739,203.771266003941,146.229650917798,37.4804773923443,-88.4054103224515,0,-6.73194502753096
29,1.16590120861524,1.86614292312211,1.84823854379264,1.05182752633961,1.9191013171701,0.973894598211708,0.513182894964499,0.518,241.622603347848,132.708696056507,108.913907291341,44.6843036608669,-88.866116534556,0,-4.4423570559643
30,0.665066009798416,1.23951989114785,1.51485322943904,0.662368289908681,0.863365748829489,0.536766649048936,1.06566479103233,0.518,333.065127716257,181.284339450402,151.780788265855,36.3026944369483,-88.4315241493344,0,-5.45342496083455
