model_id,LHS_ICaL,LHS_INa,LHS_INaCa,LHS_INaK,LHS_IKr,LHS_IKs,LHS_Ito,concentration_uM,APD90,APD30,triangulation,Vpeak,Vrest,EAD,max_repol_rate
1,1.66712530280973,1.58422786120084,1.33355027907539,1.25207012855353,2,1.46625357190836,0.795559355367615,0.328,338.437997701084,204.517817144388,133.920180556696,40.0772970943771,-88.8799028981633,0,-2.84162440179904
2,1.60748560529636,1.35056448125833,1.4293407191597,1.03796234910971,1.40338292856475,1.72619819786196,1.1561628758251,0.328,425.614532302451,249.618996171033,175.995536131418,36.5048067584612,-88.572710174614,0,-2.73005164247988
3,0.81943647190566,1.06700152090386,0.920567089226194,1.75022995323641,0.813581255017887,1.2362521639196,0.889428969443943,0.328,348.464021663791,201.598789050796,146.865232612995,32.7931122857492,-89.6749328763834,0,-2.6040112068325
4,1.27256943476704,1.74161443151063,1.28718866578003,1.66572390021344,1.63575991288039,1.53429001897035,0.697863550749284,0.328,327.998730960614,183.864563321368,144.134167639246,42.3947973186811,-89.4696069139159,0,-3.92159383781864
5,0.53707275747463,0.789658183989127,1.19270095566806,0.56395417746296,1.49424403436204,1.79488431551683,0.750897089997232,0.328,337.446806689645,228.362788104876,109.084018584769,25.2201641317017,-88.0993822548412,0,-1.08559099900677
6,1.32730637232664,1.19078224735637,1.72277200321258,0.5,0.956576518268297,1.90959343842377,1.37416473095208,0.328,751.398861061019,325.890124146762,425.508736914258,32.9829788469648,-87.7759108537914,1,-2.56213546637112
7,1.22208132143514,0.530069256695581,0.527915871113222,0.888666493550028,0.612115787950445,0.765354881497578,0.966807816466722,0.328,423.408909729093,229.921248816191,193.487660912902,27.6868811644663,-88.6066985821369,0,-0.914857640643486
8,1.84227520205107,1.13992482519661,0.765463556604139,1.36021536683808,1.57527757796957,1.88474556612076,1.22882387184365,0.328,310.346463602797,188.585605722409,121.760857880388,34.0399955640745,-89.1351826468145,0,-2.24108195619015
9,1.03352111934377,0.684454344999058,1.89718404934272,1.89479895018842,1.20385039670378,1.37703263940845,1.54897134946353,0.328,394.605990561557,291.008712032355,103.597278529202,24.568284010008,-89.7421426230096,0,-1.1546669217196
10,0.927143700795305,0.8813331143729,1.67884321829077,0.736073190990768,1.76425348748498,1.04976808191181,1.68620788777502,0.328,380.743758161687,269.524054065016,111.219704096671,27.3254482859259,-88.216410494954,0,-2.62296085676277
11,0.995632319526428,0.836508194451878,0.969769270122298,1.24066932783597,1.19084200827535,1.29168278874821,0.552429491125788,0.328,354.464983611535,222.213103660425,132.25187995111,28.9738076084716,-89.0215741186428,0,-1.04973911367749
